idEntraineur , FirstName , LastName , dob ,idCountry , idEntraineurPost
7169,Jene,O'Keefe,1976-11-08,72,3
7170,Joslyn,Stanton,1972-04-27,43,4
7171,Benny,Kovacek,1964-04-19,60,1
7172,Martina,Barrows,1956-11-18,39,1
7173,Cliff,O'Connell,1959-10-19,14,3
7174,Johanne,Torp,1965-11-10,38,1
7175,Marsha,Connelly,1975-03-24,25,1
7176,Vincenzo,Tromp,1965-09-21,40,4
7177,Terry,Hahn,1978-07-28,60,1
7178,Aletha,Bode,1977-05-21,30,2
7179,Terence,Klein,1984-08-09,5,3
7180,Antione,Hills,1973-03-18,31,4
7181,Niki,Jacobi,1978-06-14,67,5
7182,Roderick,Senger,1965-05-08,30,4
7183,Maple,Nicolas,1979-01-16,60,1
7184,Marilyn,Rodriguez,1977-08-02,50,6
7185,Reta,Stanton,1971-12-14,2,6
7186,Hyo,Bartoletti,1977-04-30,1,5
7187,Benito,Moore,1959-12-09,43,4
7188,Cherrie,Greenfelder,1971-12-17,22,3
7189,Marc,Grady,1975-06-23,60,1
7190,Mendy,Schaefer,1960-09-28,47,2
7191,Suk,Auer,1965-10-10,17,5
7192,Elliot,Fisher,1984-01-20,30,2
7193,Kenneth,Towne,1974-04-28,65,4
7194,Aron,Willms,1984-12-24,14,2
7195,Criselda,Flatley,1956-12-01,60,1
7196,Melvin,Durgan,1974-11-01,64,1
7197,Buena,MacGyver,1974-01-20,61,4
7198,Jefferey,Hagenes,1981-04-06,69,4
7199,Brandi,Schneider,1958-01-14,29,3
7200,Toshiko,Hackett,1980-09-21,35,4
7201,Belia,Thompson,1961-01-03,61,1
7202,Kim,Larkin,1979-12-21,28,5
7203,Sherell,Adams,1972-03-10,61,6
7204,Patrica,Carter,1972-03-21,42,5
7205,Julio,Lockman,1984-02-27,39,1
7206,Jess,Crona,1956-03-21,42,3
7207,Jerry,Yost,1981-05-27,61,1
7208,Alvaro,Gislason,1968-06-13,38,3
7209,Arlena,DuBuque,1957-07-09,5,2
7210,Roxie,Larson,1980-01-06,7,4
7211,Mason,Cummings,1974-08-02,39,6
7212,Marcia,Ebert,1966-03-12,58,4
7213,Sanford,Marquardt,1975-03-07,61,1
7214,Morgan,Donnelly,1971-11-02,38,2
7215,Lachelle,Lind,1977-06-20,20,3
7216,Jewell,Herzog,1976-02-15,61,2
7217,Nellie,Krajcik,1954-11-29,30,2
7218,Clarence,Rowe,1971-09-21,34,4
7219,Emery,Abernathy,1957-11-12,61,1
7220,Valentina,Rowe,1984-08-12,16,2
7221,Lemuel,Stoltenberg,1983-01-25,70,1
7222,Luis,Koepp,1983-01-29,18,2
7223,Jarrod,Nader,1981-05-01,46,5
7224,Antonia,Baumbach,1967-05-08,72,5
7225,Ines,Lowe,1977-02-09,61,1
7226,Gustavo,Barrows,1956-04-29,61,3
7227,Delois,Heathcote,1983-11-20,62,2
7228,Elias,Reichert,1974-09-20,54,4
7229,Reta,Weissnat,1954-01-06,24,3
7230,Jayson,Crona,1980-08-02,71,3
7231,Danille,Labadie,1982-12-03,61,1
7232,Leo,Frami,1956-01-22,16,3
7233,Ariel,Morissette,1961-07-30,37,6
7234,Annmarie,Turcotte,1979-02-05,9,6
7235,Porfirio,Kunde,1980-02-14,57,3
7236,Marine,Boehm,1977-07-09,8,2
7237,Albert,Medhurst,1964-08-05,61,1
7238,Ricarda,Pfeffer,1984-04-01,25,5
7239,Thuy,Hoeger,1967-06-26,59,3
7240,Jetta,Hermann,1956-08-25,41,4
7241,Dewitt,Schuppe,1957-02-25,30,6
7242,Everette,Mayert,1960-08-19,61,4
7243,George,Beier,1972-07-10,61,1
7244,Michale,Kihn,1973-01-29,41,1
7245,Raye,Marks,1975-08-03,58,4
7246,Chase,Ratke,1960-01-26,23,4
7247,Fernanda,Stracke,1973-01-31,33,3
7248,Gertrudis,Blanda,1958-08-05,2,4
7249,Leanora,Kshlerin,1959-09-03,61,1
7250,Elayne,Purdy,1977-06-15,19,4
7251,Dalton,Bosco,1973-08-27,48,5
7252,Fabian,Hessel,1956-06-27,11,4
7253,Raven,Schneider,1967-05-01,23,3
7254,Judy,Pagac,1966-08-13,37,3
7255,Abel,Dare,1955-04-13,61,1
7256,Kai,Lubowitz,1960-06-26,29,6
7257,Ferdinand,Mertz,1979-03-04,44,3
7258,Ezekiel,Bogan,1965-08-03,61,3
7259,Hortencia,Nienow,1968-10-17,6,5
7260,Deanna,Hoeger,1965-09-07,15,4
7261,Jed,Beier,1965-05-17,61,1
7262,Vern,Nitzsche,1959-04-19,20,5
7263,Jacquelyn,Farrell,1959-07-05,13,4
7264,Jamar,Kohler,1959-06-23,18,6
7265,Bert,Grimes,1966-10-12,45,3
7266,Thad,Nolan,1956-03-10,39,3
7267,Starr,Douglas,1963-07-15,61,1
7268,Vada,Marvin,1963-03-04,9,3
7269,Silas,Parisian,1956-03-13,37,5
7270,Trent,Larkin,1972-11-02,64,1
7271,Mercedez,Sauer,1959-03-24,8,5
7272,Conrad,Hyatt,1961-01-19,44,4
7273,Lorraine,Hauck,1963-04-30,61,1
7274,Leisa,Hayes,1967-10-27,49,5
7275,Elia,Dare,1975-07-27,39,3
7276,Jasper,Kihn,1960-01-23,14,3
7277,Genaro,Keeling,1982-06-07,52,5
7278,Penni,Auer,1958-07-14,34,2
7279,Karla,Cassin,1969-05-17,61,1
7280,Marlon,Connelly,1974-01-02,30,5
7281,Kalyn,Smitham,1979-09-27,9,2
7282,Cornelius,Cassin,1978-06-23,26,2
7283,Kelsie,Runolfsson,1971-04-07,59,5
7284,Jesenia,Runolfsdottir,1965-11-24,25,2
7285,Machelle,Hintz,1963-08-23,61,1
7286,Brigette,Huels,1956-04-04,12,2
7287,Luann,Wunsch,1974-02-06,11,4
7288,Deadra,Berge,1978-12-02,37,1
7289,Chau,Rice,1967-01-18,71,4
7290,Noelia,Morissette,1976-12-30,69,4
7291,Dennis,MacGyver,1957-10-06,61,1
7292,Osvaldo,O'Hara,1975-10-27,44,3
7293,Jim,Block,1984-09-04,13,3
7294,Errol,Morissette,1974-09-15,50,2
7295,Scot,McCullough,1977-11-07,62,3
7296,Malik,Smith,1973-10-25,46,3
7297,Van,Casper,1974-01-31,61,1
7298,Pamula,Herman,1959-01-04,6,5
7299,Cathleen,Cormier,1968-03-17,51,1
7300,Jimmy,Ortiz,1962-04-13,4,5
7301,Laronda,Barrows,1965-10-01,41,2
7302,Alejandro,Kozey,1969-03-28,16,2
7303,Shirlene,Powlowski,1977-05-25,61,1
7304,Marla,Predovic,1973-06-19,57,1
7305,Maurice,Ondricka,1960-11-21,35,1
7306,Azalee,Rohan,1973-11-12,70,3
7307,Patrice,Leuschke,1962-11-15,45,2
7308,Rod,MacGyver,1965-09-23,21,4
7309,Alex,Turcotte,1961-02-18,61,1
7310,Joaquina,Mante,1955-09-03,42,4
7311,Priscilla,Runte,1954-08-17,46,3
7312,Hilton,Gusikowski,1971-09-14,16,5
7313,Levi,Zieme,1979-01-14,53,4
7314,Shasta,Quigley,1964-01-24,70,5
7315,Pamula,Smith,1957-10-21,61,1
7316,Shanna,Konopelski,1983-05-22,36,5
7317,Rolf,Ziemann,1961-09-16,69,1
7318,Esteban,Schmitt,1956-01-11,35,5
7319,Janelle,Nicolas,1955-11-01,3,2
7320,Bernadette,Cartwright,1953-12-26,51,4
7321,Zita,Champlin,1967-12-13,62,1
7322,Ashely,Kertzmann,1976-12-17,19,3
7323,Antonette,Ondricka,1960-08-16,30,6
7324,Hal,Fritsch,1970-04-19,44,3
7325,Lon,Gislason,1979-07-30,28,2
7326,Jeanna,Rutherford,1975-11-01,26,3
7327,Retha,Kihn,1954-10-22,62,1
7328,Efren,Kshlerin,1958-04-08,44,3
7329,Garth,Wintheiser,1962-03-05,2,4
7330,Jarrod,Lemke,1964-12-25,64,5
7331,Jacquelynn,Dickinson,1981-01-17,52,3
7332,Bert,McDermott,1954-03-09,5,3
7333,Dyan,Sawayn,1959-10-01,62,1
7334,Stefani,Hintz,1970-10-17,21,4
7335,Lakita,Lindgren,1963-01-07,25,5
7336,Allen,Collier,1955-09-12,64,3
7337,Taylor,Hahn,1984-12-05,71,4
7338,Jarrett,Stroman,1972-10-28,16,6
7339,Lesley,Sporer,1966-05-17,62,1
7340,Vanita,Wisozk,1979-08-09,62,4
7341,Sidney,McClure,1979-03-17,28,4
7342,Lina,Rogahn,1970-10-06,66,3
7343,Renaldo,Kautzer,1966-04-02,66,5
7344,Lyndon,Cartwright,1964-05-22,32,5
7345,Clinton,Bashirian,1960-08-29,62,1
7346,Valorie,Collins,1967-08-07,24,5
7347,Lavona,Funk,1984-01-09,66,2
7348,Macy,Goodwin,1954-07-11,27,6
7349,Thanh,Kuhic,1978-03-21,31,4
7350,Kathy,Collier,1970-12-16,2,4
7351,Dudley,Bogan,1968-04-02,62,1
7352,Wendolyn,Mills,1959-09-19,24,5
7353,Whitney,Wolf,1971-02-03,32,5
7354,Dorla,Conroy,1966-12-15,65,4
7355,Sammy,Terry,1956-05-17,13,3
7356,Gilberto,Nikolaus,1976-06-06,47,6
7357,Shauna,Jacobson,1955-08-29,62,1
7358,Richard,Mann,1980-03-30,71,2
7359,Isadora,Rowe,1984-10-10,19,3
7360,Norene,Ferry,1977-10-25,66,2
7361,Cheyenne,Mueller,1972-07-03,59,3
7362,Howard,Green,1965-03-06,16,5
7363,Lucas,Pfeffer,1958-03-29,62,1
7364,Lazaro,Erdman,1967-06-27,24,5
7365,Janene,Marvin,1958-08-14,20,3
7366,Georgann,Gutmann,1958-12-05,18,6
7367,Hyon,Wehner,1974-04-17,19,2
7368,Gerard,Hoppe,1974-03-28,1,3
7369,Lajuana,Batz,1964-04-19,62,1
7370,Ashleigh,Hilll,1982-04-20,59,4
7371,Angeles,Pouros,1965-07-25,42,2
7372,Lorenzo,Pollich,1973-09-09,9,5
7373,Arron,Jones,1966-10-19,15,4
7374,Ana,Jenkins,1975-12-30,38,4
7375,Ozzie,Witting,1984-05-03,62,1
7376,Corie,Predovic,1955-02-20,56,3
7377,Kitty,Reichert,1969-10-09,71,3
7378,Hannah,Runte,1976-01-15,3,3
7379,Refugio,Bednar,1972-10-19,35,5
7380,Lilliana,Boehm,1966-01-08,14,2
7381,Deshawn,McLaughlin,1979-07-16,62,1
7382,Ozzie,Murazik,1979-12-24,5,5
7383,Saundra,Hayes,1981-01-01,32,2
7384,Bobbie,Christiansen,1968-09-04,8,6
7385,Derek,Hills,1967-05-05,34,2
7386,Ada,Shields,1980-07-13,26,5
7387,Forrest,Davis,1972-10-17,62,1
7388,Vonnie,Boyle,1963-12-10,32,2
7389,Brian,Fadel,1982-03-20,66,5
7390,Jani,Torp,1955-02-03,53,1
7391,Carla,Will,1965-05-19,18,6
7392,Andrea,Bailey,1963-08-14,45,5
7393,Faviola,Dach,1978-05-19,62,1
7394,Caron,Skiles,1961-10-09,29,3
7395,Edmundo,Grant,1980-12-06,13,4
7396,Latrisha,Schumm,1955-11-18,41,2
7397,Shayla,Fisher,1969-02-08,42,3
7398,Lorraine,Wisozk,1954-12-07,64,3
7399,Hyman,Johnston,1955-11-19,62,1
7400,Stevie,Rosenbaum,1963-11-14,21,2
7401,Vance,Heller,1959-01-19,44,2
7402,Michel,Barton,1954-11-13,45,3
7403,Hubert,Weber,1975-03-10,71,6
7404,Lowell,Windler,1984-02-04,33,2
7405,Jannet,Grimes,1958-07-09,62,1
7406,Marshall,Zulauf,1980-10-22,6,3
7407,Jordan,O'Conner,1956-10-06,64,5
7408,Kitty,Hodkiewicz,1963-09-19,48,2
7409,Mazie,Ratke,1966-05-22,47,3
7410,Sean,Weber,1965-01-03,40,5
7411,Shannon,Kemmer,1979-08-12,62,1
7412,Carolyn,Little,1980-05-28,9,5
7413,Alonzo,Gorczany,1983-08-18,14,6
7414,Lynwood,Christiansen,1979-06-30,61,2
7415,Emery,Heaney,1970-06-17,36,1
7416,Ali,Lowe,1962-07-01,66,3
7417,Delbert,Feil,1967-07-05,62,1
7418,Valrie,Glover,1959-03-27,19,3
7419,Carson,Koch,1968-12-19,61,2
7420,Crista,Braun,1969-08-02,28,3
7421,Lavon,Oberbrunner,1979-02-10,40,2
7422,Alan,Dickinson,1961-11-21,9,6
7423,Rosita,Hahn,1969-04-27,62,1
7424,Shenita,Mosciski,1960-11-12,58,6
7425,Aracelis,Roob,1968-12-29,4,2
7426,Omar,Ondricka,1976-10-14,64,3
7427,Jamison,Kozey,1984-02-28,38,3
7428,Lesley,O'Conner,1978-02-10,32,2
7429,Marceline,Swift,1970-11-19,62,1
7430,Orlando,Trantow,1957-10-11,52,2
7431,Antony,Harris,1971-02-01,20,3
7432,Yelena,Herzog,1954-04-08,16,5
7433,Jere,Cole,1957-01-19,23,5
7434,Reyes,Orn,1966-06-12,1,5
7435,Barney,Prohaska,1969-04-06,62,1
7436,Colton,Flatley,1967-11-28,60,1
7437,Eden,Lehner,1972-11-25,54,5
7438,Lina,Rutherford,1955-04-05,62,3
7439,Dudley,Kutch,1972-08-09,55,4
7440,Sang,Koepp,1984-12-21,23,5
7441,Elvera,Schowalter,1957-06-25,63,1
7442,Emery,Turner,1961-03-04,70,5
7443,Tessa,Christiansen,1968-06-20,49,4
7444,Joslyn,Jaskolski,1979-02-23,31,6
7445,Emile,Wehner,1958-09-15,34,2
7446,Pamila,Boyer,1973-05-30,49,6
7447,Carlton,Wisozk,1977-10-17,63,1
7448,Wayne,Halvorson,1957-10-01,42,1
7449,Leandra,Morissette,1961-02-23,38,2
7450,Lenore,Cruickshank,1961-03-01,20,3
7451,Shanta,Murphy,1984-06-15,35,4
7452,Robert,Schulist,1956-12-14,6,5
7453,Christoper,Hickle,1975-03-30,63,1
7454,Katrina,Raynor,1970-09-15,57,3
7455,Barbra,Mitchell,1967-04-20,19,2
7456,Salina,Gerhold,1959-04-17,59,2
7457,Joesph,Bosco,1956-04-19,48,6
7458,Zack,Wilkinson,1979-10-10,29,4
7459,Wilber,Stamm,1969-04-21,63,1
7460,Emerson,Graham,1984-11-07,1,1
7461,Kymberly,D'Amore,1972-11-29,10,2
7462,Graig,Dooley,1984-05-05,8,4
7463,Elbert,Pfannerstill,1964-11-23,22,4
7464,Lesa,Goldner,1957-07-03,18,3
7465,Golden,Nitzsche,1965-12-20,63,1
7466,Diego,Kihn,1955-11-26,54,3
7467,Jayme,Becker,1956-06-29,40,4
7468,Ethelene,Cormier,1979-12-26,62,2
7469,Bruce,Murphy,1959-08-04,69,4
7470,Carter,Kunde,1972-01-31,29,6
7471,Carmina,Schuppe,1983-05-05,63,1
7472,Denice,Doyle,1978-11-14,54,1
7473,Laverne,Mraz,1971-11-30,34,5
7474,Harold,Osinski,1975-10-23,20,4
7475,Willis,Gibson,1983-03-01,68,6
7476,Hans,Roob,1956-03-31,6,2
7477,Francesco,Rohan,1982-07-25,63,1
7478,Cherlyn,Kautzer,1973-03-06,40,3
7479,Tricia,Homenick,1961-10-28,17,4
7480,Shannon,Corwin,1980-02-23,17,6
7481,Josh,Luettgen,1979-02-07,22,3
7482,Hipolito,Von,1967-01-05,17,5
7483,Reid,Mraz,1963-11-13,63,1
7484,Ernest,Kuhlman,1966-02-10,41,4
7485,Roger,Littel,1971-12-06,34,6
7486,Steven,Hettinger,1975-03-11,34,6
7487,Vella,Hilpert,1978-06-07,47,1
7488,Charles,Dach,1967-07-28,23,1
7489,Daniel,Gerhold,1959-03-25,63,1
7490,Foster,Powlowski,1969-02-19,47,5
7491,Grant,Jacobson,1977-07-27,70,6
7492,Rusty,Gulgowski,1982-11-15,8,6
7493,Walter,Donnelly,1958-04-20,53,2
7494,Corrina,Gerhold,1967-12-25,70,2
7495,Joan,Parisian,1971-11-16,63,1
7496,Roscoe,Cruickshank,1963-05-06,46,3
7497,Isabell,Hodkiewicz,1958-06-20,18,2
7498,Quinn,Schmeler,1984-10-16,21,5
7499,Apolonia,Bode,1979-03-23,18,2
7500,Odelia,Schroeder,1973-07-15,56,2
7501,Tyson,Upton,1965-06-03,63,1
7502,Aleshia,Schinner,1965-09-29,3,3
7503,Lavern,Jerde,1962-10-21,65,3
7504,Emmanuel,Hilll,1971-04-17,25,2
7505,Larry,Ritchie,1974-12-28,67,5
7506,Marilee,Bernhard,1957-03-18,49,1
7507,Marcelo,Jacobi,1960-05-31,63,1
7508,Leandra,Swift,1960-10-06,35,3
7509,Felipa,Blick,1982-09-30,63,1
7510,Chong,Champlin,1958-11-13,36,2
7511,Alonso,Cruickshank,1962-07-31,2,4
7512,Bettye,Tillman,1959-05-07,41,1
7513,Graig,Greenfelder,1973-04-28,63,1
7514,Ethyl,Moore,1970-11-12,64,3
7515,Noe,Williamson,1983-07-08,57,1
7516,Mendy,Christiansen,1968-05-23,7,3
7517,Leonarda,Miller,1954-09-28,40,5
7518,Melva,Abernathy,1979-01-25,48,2
7519,Sheba,Larkin,1969-02-02,63,1
7520,Rosita,Stanton,1971-03-08,44,1
7521,Heath,Auer,1969-09-06,5,2
7522,Jovita,Pagac,1969-12-08,71,1
7523,Palma,Grady,1970-12-07,45,6
7524,Isaias,West,1972-11-24,52,2
7525,Efren,Hammes,1978-07-11,63,1
7526,Tanner,Gerhold,1960-08-12,6,6
7527,Trey,Schultz,1954-12-23,61,6
7528,Mario,Casper,1978-02-10,72,3
7529,Joel,Von,1974-11-20,62,5
7530,Shelby,Vandervort,1984-07-05,69,2
7531,Jesse,Cassin,1972-12-23,63,1
7532,Arron,Pouros,1968-04-16,65,4
7533,Abraham,Koch,1972-01-21,27,5
7534,Jerrold,Dicki,1964-04-16,49,5
7535,Marylynn,Kreiger,1968-10-24,33,5
7536,Celeste,Cummerata,1955-11-25,14,4
7537,Troy,Nader,1960-08-25,63,1
7538,Connie,Emard,1954-09-23,6,3
7539,Jennette,Hamill,1967-04-05,18,3
7540,Lahoma,Volkman,1973-07-12,46,4
7541,Sam,Cronin,1975-05-05,51,2
7542,Katherin,Satterfield,1979-03-01,14,5
7543,Melodee,Fisher,1984-03-20,63,1
7544,Vince,Gibson,1961-05-05,6,2
7545,Yoko,Johns,1964-11-11,18,5
7546,Matilde,Steuber,1974-11-19,4,3
7547,Jeffery,Leuschke,1972-10-08,53,6
7548,Sherlyn,Tillman,1966-06-25,70,5
7549,Elijah,Cummerata,1965-01-11,63,1
7550,Carol,Wolff,1980-12-18,37,4
7551,Floyd,Ondricka,1983-12-22,10,1
7552,Lindsey,Larson,1978-06-21,51,6
7553,Lanell,Wisoky,1959-08-05,32,5
7554,Glory,Hoeger,1971-08-13,13,3
7555,Lenita,Dickens,1982-07-31,63,1
7556,Dane,Schmeler,1957-10-10,64,5
7557,Antoinette,Schmidt,1976-09-09,10,2
7558,Miki,Sawayn,1954-05-30,21,2
7559,Cedric,Becker,1981-01-20,4,1
7560,Elvira,Pacocha,1970-10-14,6,5
7561,Ulysses,Heathcote,1969-11-22,64,1
7562,Leigh,Turner,1974-03-15,43,5
7563,Anthony,Lemke,1983-11-25,34,6
7564,Lionel,Osinski,1954-01-10,64,6
7565,Emmett,O'Reilly,1955-03-12,22,5
7566,Dena,Hilll,1959-07-24,22,2
7567,Cedrick,Bode,1980-09-01,64,1
7568,Son,Medhurst,1964-11-15,66,4
7569,Van,Hansen,1963-09-06,33,2
7570,Maria,Toy,1969-10-23,23,3
7571,Elois,Stoltenberg,1961-01-28,26,5
7572,Normand,Wolff,1981-03-11,17,5
7573,Tobias,McGlynn,1955-09-25,64,1
7574,Violet,Torp,1961-07-15,23,2
7575,Adriene,Bins,1958-12-29,55,1
7576,Antone,Walker,1962-11-30,40,3
7577,Francoise,Schuster,1984-04-27,50,3
7578,Mira,Hayes,1963-12-17,52,5
7579,Lavern,Lind,1962-10-09,64,1
7580,Ron,Tillman,1954-01-17,58,6
7581,Orpha,Emmerich,1983-06-14,51,5
7582,Logan,Dibbert,1983-10-21,38,4
7583,Raymond,West,1967-12-21,63,3
7584,Helene,Heidenreich,1971-08-03,1,2
7585,Sanford,Ledner,1981-05-01,64,1
7586,Hiedi,Jakubowski,1955-01-11,6,2
7587,Irena,Shanahan,1955-08-01,8,4
7588,Cori,Batz,1961-12-05,25,3
7589,Corey,Bauch,1974-04-30,7,2
7590,Bernard,Dibbert,1955-06-19,61,6
7591,Karrie,McCullough,1970-06-29,64,1
7592,Aurelio,Nitzsche,1983-03-11,59,1
7593,Millard,Glover,1956-09-25,5,3
7594,Eula,Reynolds,1965-07-28,27,3
7595,Artie,Dibbert,1979-01-18,33,2
7596,Zonia,Braun,1955-12-10,49,4
7597,Evette,Bashirian,1981-06-04,64,1
7598,Wiley,Bruen,1970-02-18,69,5
7599,William,Erdman,1960-10-26,12,6
7600,Guillermo,Friesen,1954-10-22,11,5
7601,Oma,Kuhn,1977-08-14,63,3
7602,Aldo,Rau,1984-07-18,27,4
7603,Geoffrey,Pfannerstill,1978-02-24,64,1
7604,Tony,Kunde,1964-09-21,68,3
7605,Bob,Mraz,1981-09-24,25,1
7606,Rocco,Keebler,1963-01-30,66,5
7607,Horacio,Crist,1958-10-30,60,6
7608,Marty,Reichel,1954-07-26,53,5
7609,Cleopatra,Marquardt,1982-10-06,64,1
7610,Rolf,Collins,1966-11-17,24,6
7611,Silas,Streich,1976-03-11,2,2
7612,Verdie,Green,1955-04-02,6,4
7613,Toby,Hilpert,1966-10-02,34,5
7614,Mana,Pacocha,1971-09-22,54,2
7615,Matilda,Corwin,1965-05-23,64,1
7616,Lloyd,Watsica,1959-05-19,6,6
7617,Wally,Shields,1967-02-23,71,3
7618,Thanh,Conn,1968-12-13,11,2
7619,Clemente,O'Hara,1955-08-30,33,3
7620,Mickey,Beer,1979-03-13,5,4
7621,Josefine,Waters,1971-01-24,64,1
7622,Gilma,Cronin,1976-04-18,60,2
7623,Tennie,Dooley,1967-09-25,37,2
7624,Galina,Heathcote,1982-04-24,19,2
7625,Ami,Altenwerth,1955-12-04,14,3
7626,Joseph,Mertz,1975-06-22,69,3
7627,Kenton,Lakin,1954-02-26,64,1
7628,Duane,Rice,1962-03-08,15,3
7629,Henry,Sawayn,1954-05-24,4,1
7630,Cory,Watsica,1968-09-15,49,2
7631,Theo,Beer,1972-08-28,53,1
7632,Joan,Kiehn,1967-04-07,25,3
7633,Vida,Cronin,1974-01-20,64,1
7634,Rebecka,Towne,1960-07-06,57,5
7635,Lindsay,Franecki,1970-11-11,44,5
7636,Clemente,Quigley,1963-11-16,37,1
7637,Stan,Reichel,1961-02-13,38,4
7638,Mellie,Will,1980-01-17,20,4
7639,Zona,Leffler,1981-04-29,64,1
7640,Andy,Emard,1977-12-09,51,2
7641,Blanca,Mertz,1966-11-21,26,6
7642,Blair,Johnson,1957-10-25,54,2
7643,Felipe,Denesik,1971-01-02,15,2
7644,Alysa,Kunze,1984-05-10,49,3
7645,Conception,VonRueden,1958-10-30,64,1
7646,Rowena,Quitzon,1959-12-21,45,3
7647,Jerold,Hilpert,1965-06-09,64,5
7648,Rene,Kreiger,1955-02-03,7,6
7649,Renaldo,Wilderman,1961-08-06,40,2
7650,Arnetta,Swaniawski,1960-07-01,69,2
7651,Kieth,Howe,1968-08-28,64,1
7652,Olene,Parisian,1972-05-27,2,5
7653,Marilyn,Labadie,1977-06-27,61,4
7654,Loraine,Hoppe,1959-06-19,7,1
7655,Kim,Goyette,1967-05-22,1,3
7656,Jerrell,Gerlach,1965-03-06,17,5
7657,Edgardo,Kassulke,1974-04-15,64,1
7658,Chung,Gerlach,1968-04-14,60,3
7659,Jarod,Larson,1980-05-15,48,2
7660,Robt,Kuhn,1971-03-04,11,5
7661,Tasha,Kovacek,1982-08-06,71,6
7662,Deshawn,Gulgowski,1983-08-11,7,5
7663,Sydney,Gutmann,1961-04-19,64,1
7664,Luis,Prosacco,1982-04-28,48,3
7665,Denese,Jakubowski,1959-12-18,46,1
7666,Wilton,Bartoletti,1961-06-15,14,6
7667,Svetlana,Doyle,1961-06-14,48,5
7668,Kendrick,Larkin,1961-06-13,21,3
7669,Rosamond,Ziemann,1970-05-03,64,1
7670,Fidela,Toy,1983-10-18,66,4
7671,Reatha,Von,1982-11-06,71,4
7672,Evalyn,Windler,1983-01-28,35,6
7673,Pamila,Stracke,1970-10-21,9,1
7674,Tenisha,Abshire,1963-05-26,50,5
7675,Cythia,Dicki,1965-04-25,64,1
7676,Georgina,Cormier,1979-07-18,25,3
7677,Clarita,Hirthe,1968-10-06,15,2
7678,Ahmed,O'Keefe,1980-05-17,5,6
7679,Carma,Barrows,1967-02-27,37,2
7680,Randell,Altenwerth,1975-04-11,6,6
7681,Prince,Conn,1972-11-11,65,1
7682,Angel,Brakus,1980-12-10,35,4
7683,Saran,Kassulke,1967-02-03,62,2
7684,Johnnie,Grimes,1955-01-14,37,5
7685,Horace,Balistreri,1955-07-02,52,5
7686,Marcos,Orn,1965-02-21,62,5
7687,Chanda,Ratke,1966-12-21,65,1
7688,Cuc,Hand,1965-09-05,53,2
7689,Charla,Koch,1973-01-24,7,5
7690,Inga,Bartoletti,1974-03-06,56,3
7691,Donnell,Schumm,1962-01-22,15,6
7692,Man,Stehr,1954-06-08,2,2
7693,Bernie,Hermann,1981-09-18,65,1
7694,Tera,Gleason,1960-04-26,59,4
7695,Sacha,Lind,1957-07-17,34,2
7696,Rueben,Bosco,1958-05-22,49,6
7697,Nichelle,Treutel,1970-02-25,40,5
7698,Filiberto,McCullough,1968-07-27,32,5
7699,Dagmar,Hegmann,1966-12-27,65,1
7700,Michale,Gerhold,1976-08-14,39,2
7701,Clayton,Kautzer,1955-02-11,70,5
7702,Toby,Pouros,1973-07-14,43,1
7703,Ardelle,Funk,1978-04-17,69,6
7704,Haywood,Zulauf,1976-12-09,12,2
7705,Duane,Gerlach,1961-02-10,65,1
7706,Marinda,Jakubowski,1962-01-01,68,4
7707,Libbie,Gerlach,1973-09-02,55,2
7708,Christopher,Kautzer,1968-09-21,38,5
7709,Jacquline,Padberg,1960-01-26,46,2
7710,Tandy,Schaefer,1975-04-11,19,2
7711,Cheryll,Medhurst,1964-01-25,65,1
7712,Natividad,Mraz,1959-01-19,27,6
7713,Mikel,Olson,1958-03-06,49,4
7714,Raymond,Walker,1970-03-04,10,4
7715,Warner,Romaguera,1970-07-09,48,5
7716,Hannah,Beier,1983-04-28,66,3
7717,Concetta,McDermott,1976-07-05,65,1
7718,Demetrius,Hagenes,1964-01-13,37,3
7719,Chi,Kuhic,1973-04-09,47,1
7720,Amee,Rodriguez,1982-10-02,8,3
7721,Morris,Hyatt,1973-08-21,49,2
7722,Thurman,Monahan,1965-10-14,36,3
7723,Hermine,Littel,1976-11-17,65,1
7724,Chase,Krajcik,1960-08-29,28,4
7725,Louie,Kassulke,1956-06-15,1,4
7726,Sabrina,Keebler,1957-10-25,56,3
7727,Martine,Pfeffer,1957-12-06,58,4
7728,Glennie,Terry,1964-12-15,59,2
7729,Alonso,Powlowski,1967-03-14,65,1
7730,Cristine,Kilback,1980-06-05,8,3
7731,Georgette,Mann,1965-04-18,33,1
7732,Jordan,Terry,1967-02-06,15,2
7733,Jc,Mills,1978-09-07,70,3
7734,Julius,Dicki,1972-08-02,5,3
7735,Santos,Zulauf,1976-05-17,65,1
7736,Shayne,Mertz,1972-10-02,14,4
7737,Horacio,Medhurst,1984-04-10,30,3
7738,Delmar,Cassin,1977-04-17,70,5
7739,Jada,Williamson,1966-01-05,16,2
7740,Lamont,Cole,1961-10-23,40,4
7741,Allen,Okuneva,1955-05-05,65,1
7742,Karleen,Moen,1984-03-17,13,2
7743,Geoffrey,Corkery,1966-11-06,52,2
7744,Dione,Daugherty,1969-01-25,63,3
7745,Doretha,Gutmann,1976-06-05,29,6
7746,Teodora,Bednar,1965-08-13,14,4
7747,Maryam,Spencer,1959-12-28,65,1
7748,Eugenia,Bashirian,1964-12-23,63,2
