idJoueur , FirstName , LastName , dob ,idCountry, idPosition
10299,Greg,Padberg,1994-08-18,65,5
10300,Corrina,Rogahn,2003-02-24,65,4
10301,Dorathy,Zemlak,1993-02-01,65,5
10302,Anglea,Donnelly,1994-09-07,65,2
10303,Venessa,Cormier,2005-11-30,65,4
10304,Dora,Kris,2004-08-24,65,1
10305,Dylan,Wuckert,1993-03-07,65,4
10306,Erasmo,Flatley,1986-02-11,65,5
10307,Daryl,Kihn,2003-01-05,65,5
10308,Darren,Schroeder,2006-01-15,65,5
10309,Derick,Auer,2003-01-21,65,3
10310,Elbert,Mills,2007-05-27,65,5
10311,Modesto,Denesik,1995-03-18,65,3
10312,Tyrone,Pfeffer,1988-06-15,65,4
10313,Gennie,Murazik,1998-09-09,65,6
10314,Mathew,Koch,2000-06-17,65,6
10315,Eloise,Hamill,1995-04-17,65,5
10316,Gisele,Braun,1983-10-07,65,1
10317,Shawn,O'Kon,2002-10-09,65,2
10318,Terrence,Klocko,1999-08-03,65,5
10319,Leonel,Balistreri,1995-02-16,65,2
10320,Shalon,Harris,2002-02-22,65,5
10321,Monroe,Christiansen,1989-09-06,65,1
10322,Mirtha,Senger,1992-02-28,65,6
10323,Franklin,Cruickshank,2004-07-05,65,1
10324,Winter,Murray,1997-10-10,65,2
10325,Jacki,Cronin,1989-07-03,65,3
10326,Lina,Farrell,1999-02-08,65,5
10327,Krystina,Bayer,2001-01-03,65,4
10328,Corazon,Grimes,1988-11-17,65,4
10329,Shawanda,Satterfield,2004-04-08,65,5
10330,Victor,Nader,1987-05-20,65,3
10331,Arturo,D'Amore,1992-02-14,65,5
10332,Steve,Hermann,1988-02-18,65,5
10333,Ramona,Hyatt,1995-09-07,65,3
10334,Stacy,Kuhic,1999-02-22,65,4
10335,Felix,Toy,1998-11-12,65,4
10336,Maximo,Morar,2005-12-21,65,5
10337,Manual,Carroll,1995-08-19,65,1
10338,Marcos,Lindgren,1989-03-23,65,2
10339,Hanh,Bartell,1993-01-05,65,6
10340,Andy,Frami,1986-03-23,65,6
10341,Bill,Considine,2004-08-19,65,5
10342,Jacinta,Cruickshank,1995-05-01,65,2
10343,Jennie,Farrell,1988-06-08,65,3
10344,Felecia,Kris,1998-11-11,65,4
10345,Carlton,Wunsch,1990-08-26,65,5
10346,Arnold,Effertz,2005-05-20,65,6
10347,Isiah,Labadie,1997-10-12,65,1
10348,Esteban,Breitenberg,2001-06-18,65,3
10349,Neville,Pfannerstill,2008-09-16,65,3
10350,Sally,Harris,2001-12-07,65,2
10351,Barbie,Johns,1994-11-10,65,4
10352,Johanna,Daniel,2002-11-22,65,5
10353,Vickie,Hudson,1990-05-21,65,4
10354,Jodie,Towne,1984-11-06,65,3
10355,Henry,Klein,1997-10-27,65,4
10356,Dean,Cremin,1984-01-10,65,5
10357,Bailey,Ledner,1987-05-08,65,1
10358,Elvis,Mraz,1993-07-14,65,5
10359,Hyon,Marvin,1991-05-25,65,3
10360,Sam,Wintheiser,1985-11-13,65,3
10361,Shelby,Strosin,1999-11-19,65,6
10362,Xavier,Osinski,2007-06-07,65,4
10363,Lasandra,Bruen,2004-05-15,65,3
10364,Dante,Huel,1992-08-18,65,4
10365,Sandi,Walker,1984-03-04,65,5
10366,Elden,Harvey,1990-02-21,65,6
10367,Bill,Oberbrunner,1999-10-06,65,5
10368,Henry,Crona,1997-09-07,65,3
10369,Alex,Kutch,1995-02-27,65,6
10370,Will,Toy,1992-08-08,65,1
10371,Vince,Ebert,2006-02-21,65,1
10372,Royce,Reynolds,2008-10-27,65,5
10373,Dedra,Koss,2004-04-28,65,3
10374,Porter,Herzog,2003-12-12,65,4
10375,Don,Little,1992-03-23,65,2
10376,Danial,Stokes,2002-04-22,65,4
10377,Foster,Ullrich,1999-08-02,65,2
10378,Shandi,Cormier,1990-10-30,65,3
10379,Kandi,Rempel,1993-03-02,65,4
10380,Elmo,Feeney,2003-04-29,65,2
10381,Jodee,McDermott,1985-12-30,65,4
10382,Maxima,Blick,1985-09-05,65,4
10383,Dawne,Thompson,2008-12-13,65,4
10384,Cordell,Lynch,2003-09-23,65,4
10385,Randall,Wolff,1998-12-02,65,5
10386,Rolande,Heathcote,1992-01-28,65,2
10387,Walker,Considine,1996-05-08,65,5
10388,Charolette,Williamson,1988-01-25,65,4
10389,Leopoldo,Beer,1999-09-10,65,5
10390,Beata,Schmitt,2000-10-30,65,2
10391,Rosenda,Baumbach,1986-03-06,65,3
10392,Delta,Homenick,1990-01-21,65,1
10393,Jody,Bogan,1993-03-11,65,2
10394,Britt,Stroman,1994-06-15,65,2
10395,Reginald,Hermann,1983-12-17,65,3
10396,Forest,Mayer,1993-12-04,65,6
10397,Floyd,Turner,2006-11-13,65,5
10398,Suzi,Durgan,1990-04-11,65,4
10399,Mila,Cole,1995-07-23,65,5
10400,Nilda,Ernser,1995-10-04,65,1
10401,Riva,Fisher,2005-11-29,66,2
10402,Aura,Berge,1989-09-21,66,2
10403,Desirae,Bechtelar,2008-11-30,66,6
10404,Will,O'Kon,1992-12-28,66,6
10405,Josiah,Russel,1996-07-26,66,2
10406,Marvin,Barrows,1995-01-09,66,2
10407,Nathaniel,Waelchi,2003-07-16,66,4
10408,Ali,Zemlak,1987-08-04,66,2
10409,Gertude,Jakubowski,1997-03-14,66,2
10410,Leona,Cummings,1985-10-13,66,2
10411,Wilhemina,Aufderhar,2003-01-10,66,3
10412,Robt,Renner,1987-03-31,66,4
10413,Frank,Dibbert,2003-08-03,66,3
10414,Roger,Erdman,1996-10-23,66,3
10415,Myrl,Keeling,2007-09-27,66,4
10416,Darcel,Boehm,1993-01-02,66,5
10417,Alden,Kertzmann,1987-12-28,66,2
10418,Ezra,Barrows,1994-10-10,66,2
10419,Bethel,Shields,1989-11-02,66,6
10420,Emerson,Denesik,1998-03-06,66,5
10421,Rafael,Zemlak,1991-01-25,66,4
10422,Eugenio,Sauer,2002-01-24,66,3
10423,Rob,Koelpin,1986-01-25,66,2
10424,Flo,Mayert,2005-03-31,66,3
10425,Grover,Altenwerth,1994-10-19,66,5
10426,Allyson,Hyatt,2004-05-24,66,4
10427,Vaughn,Gutmann,1992-02-03,66,4
10428,Tania,Ratke,1995-09-05,66,2
10429,Julio,Rogahn,2000-03-09,66,5
10430,Carter,Hansen,2007-07-14,66,6
10431,Lenny,Swaniawski,1994-08-29,66,6
10432,Clifford,O'Connell,1987-08-02,66,2
10433,Sherwood,Muller,1986-12-19,66,3
10434,Hayden,Hayes,2006-07-04,66,5
10435,Kimbra,Schinner,2003-09-19,66,5
10436,Ludivina,Bernier,1987-03-07,66,2
10437,Morton,White,1991-12-05,66,5
10438,Sherman,Muller,2006-11-07,66,5
10439,Ligia,Cassin,1999-11-30,66,2
10440,Christopher,Crist,2005-02-03,66,1
10441,Bettina,Schmeler,1997-07-07,66,2
10442,Ryann,Sawayn,1993-09-07,66,1
10443,Leticia,Zboncak,1998-06-26,66,3
10444,Donte,Powlowski,1998-02-22,66,5
10445,Maggie,Grant,1986-03-16,66,2
10446,Antonetta,Hegmann,2006-03-05,66,3
10447,Cierra,Kreiger,1985-02-26,66,5
10448,Loren,Kautzer,1997-06-30,66,4
10449,Collene,Schroeder,1986-01-01,66,4
10450,Billy,Dare,1993-04-23,66,6
10451,Burl,Keeling,1997-04-13,66,3
10452,Jed,Mraz,1989-02-16,66,4
10453,Graham,Rosenbaum,1998-09-17,66,1
10454,Brendan,Mraz,2002-08-07,66,3
10455,Alisa,Murphy,1986-06-01,66,3
10456,Hobert,Lynch,2005-10-28,66,2
10457,Eliz,Frami,1995-10-27,66,3
10458,Yulanda,Frami,1992-07-23,66,2
10459,Madison,Mills,1995-05-29,66,3
10460,Mack,Torphy,1998-01-01,66,2
10461,Arron,Bergnaum,2001-11-02,66,4
10462,Rigoberto,Funk,1991-02-02,66,6
10463,Lucinda,Gleichner,1997-12-07,66,4
10464,Buford,Littel,1985-04-23,66,6
10465,Olimpia,Will,1992-05-18,66,4
10466,Erasmo,Schowalter,2008-12-23,66,3
10467,Jennette,Jacobi,1987-07-29,66,1
10468,Juliane,Schamberger,2000-03-08,66,1
10469,Sergio,Ledner,1988-03-24,66,5
10470,Corrie,Marvin,1983-10-25,66,3
10471,Rosario,Ullrich,1997-06-04,66,4
10472,Brad,Dickens,1996-07-19,66,6
10473,Gregg,Bahringer,1987-10-28,66,6
10474,Aurora,Jones,1989-04-04,66,2
10475,Tisha,Wisozk,1995-09-30,66,5
10476,Edgar,Thiel,1998-12-25,66,2
10477,Quinn,Gibson,2001-09-21,66,2
10478,Virgil,Jakubowski,1999-06-28,66,2
10479,Kieth,Kohler,1988-06-20,66,4
10480,Maragret,Cormier,2003-04-02,66,2
10481,Karmen,Rutherford,2003-05-16,66,3
10482,Prince,Kovacek,2008-11-08,66,6
10483,Lavern,O'Kon,2007-09-19,66,3
10484,Angele,Mueller,2000-04-10,66,1
10485,Lavelle,Gottlieb,2002-03-18,66,4
10486,Brian,Kilback,1998-07-31,66,3
10487,Anissa,Wisoky,2003-06-09,66,2
10488,Laquanda,Konopelski,1984-10-17,66,6
10489,Vickie,Oberbrunner,1994-05-23,66,4
10490,Ned,Feil,1990-07-25,66,4
10491,Cristal,Schmidt,1990-01-23,66,3
10492,Cleveland,Hudson,1988-10-10,66,4
10493,Jenette,Aufderhar,2004-04-30,66,1
10494,Clinton,Swaniawski,1994-03-24,66,4
10495,Emogene,Hirthe,1990-03-10,66,5
10496,Adelaida,Waelchi,1992-05-12,66,1
10497,Noella,Erdman,2004-02-02,66,2
10498,Shanon,Hayes,2006-04-30,66,5
10499,Samantha,Durgan,2006-11-01,66,2
10500,Mauricio,MacGyver,2001-05-17,66,4
10501,Deon,Bergnaum,1991-06-08,66,5
10502,Katherina,Schamberger,1985-05-16,66,3
10503,Claudio,Rodriguez,1994-01-24,66,4
10504,Elias,Keebler,1991-02-11,66,5
10505,Slyvia,Gorczany,2006-11-09,66,2
10506,Karima,Medhurst,2002-04-01,66,3
10507,Glory,Ankunding,1985-06-25,66,3
10508,Nery,Brown,1997-10-12,66,2
10509,Sonja,Durgan,1983-12-16,66,6
10510,Jerald,Rau,1994-12-01,66,5
10511,Federico,Miller,2000-08-02,66,1
10512,Terrance,Zulauf,2007-11-25,66,2
10513,Jeanine,Sanford,1994-09-09,66,4
10514,Alton,Wiegand,1988-03-01,66,4
10515,Lora,Koch,2000-12-25,66,3
10516,Emily,Tremblay,1984-08-12,66,5
10517,Lisha,O'Conner,1989-08-09,66,2
10518,Vickey,Sporer,2004-12-18,66,4
10519,Dannielle,Kautzer,2001-03-22,66,1
10520,Ashely,Block,1996-08-03,66,5
10521,Denver,Bosco,2003-03-24,66,1
10522,Mirian,Johnson,1984-08-25,66,6
10523,Derick,Kunze,1993-08-12,66,3
10524,Sterling,Kreiger,1994-09-02,66,4
10525,Danuta,Beier,1991-07-14,66,5
10526,Eusebio,Hyatt,1992-06-20,66,4
10527,Ava,Vandervort,2008-08-07,66,3
10528,Phil,Erdman,1986-06-04,66,2
10529,Isaac,Hirthe,2006-05-08,66,2
10530,Edmond,Langosh,2004-11-18,66,4
10531,Hilario,Brown,2005-05-27,66,6
10532,Rosalva,Langworth,1992-09-01,66,4
10533,Portia,Leuschke,1998-04-08,66,3
10534,Mandy,Davis,1996-04-10,66,3
10535,Bradley,Altenwerth,2000-12-03,66,5
10536,Stephanie,Christiansen,2006-01-25,66,6
10537,Bernie,Heidenreich,1991-09-21,66,4
10538,Shalanda,Parisian,1993-09-18,66,4
10539,Sharlene,Mitchell,2005-07-28,66,6
10540,Grazyna,Cruickshank,2001-11-16,66,5
10541,Simona,Armstrong,1995-07-05,66,2
10542,Georgina,Streich,1986-05-03,66,5
10543,Earle,Zboncak,2004-04-07,66,5
10544,Tandy,O'Conner,1987-10-31,66,5
10545,Marcelo,Gusikowski,2007-02-16,66,4
10546,Luna,Hermann,2004-05-16,66,1
10547,Erich,Moen,1983-04-13,66,5
10548,Shaun,Bayer,2002-04-30,66,1
10549,Jerilyn,Johns,1988-02-15,66,3
10550,Carley,Hayes,2008-01-01,66,4
10551,Romelia,Mohr,1994-08-06,66,2
10552,Marti,Bernhard,1993-07-19,66,3
10553,Thomas,Flatley,2004-01-22,66,4
10554,Jazmine,Stamm,2004-02-18,66,5
10555,Rubye,Sawayn,1983-11-28,66,5
10556,Enrique,Veum,1994-12-08,66,4
10557,Manuela,Shanahan,2008-04-27,66,4
10558,Latashia,Borer,2003-06-24,66,2
10559,Mickey,Jaskolski,2001-08-01,66,5
10560,Barrett,Rosenbaum,1983-10-29,66,5
10561,Rosa,Sipes,2005-01-24,67,5
10562,Salvador,Murphy,1984-10-16,67,4
10563,Arthur,Jast,1987-07-03,67,5
10564,Thomasena,Schmidt,1993-10-05,67,1
10565,Elise,Kuphal,2003-07-17,67,3
10566,Fernando,Harber,1995-12-11,67,2
10567,Mathilda,Herzog,1995-12-22,67,2
10568,Davis,Runolfsson,1988-10-21,67,2
10569,Michael,Anderson,1999-03-15,67,6
10570,Justin,Kuhn,1998-11-14,67,5
10571,Mireya,Reichel,2007-08-16,67,4
10572,Markus,Corkery,1997-05-05,67,2
10573,Columbus,Hodkiewicz,1990-02-15,67,5
10574,Daniel,Schuppe,2001-03-24,67,5
10575,Russel,Cronin,1987-01-11,67,4
10576,Porter,Block,1987-12-27,67,4
10577,Stefania,Lowe,2002-08-08,67,2
10578,Stephane,Medhurst,1989-11-15,67,5
10579,Chrystal,Schuppe,2000-06-27,67,6
10580,Herma,Streich,2007-12-10,67,4
10581,Rosalie,Jakubowski,1987-02-22,67,6
10582,Darrin,Mitchell,1995-06-20,67,2
10583,Bobby,Sanford,1989-01-31,67,3
10584,Mary,Welch,2002-08-06,67,6
10585,Onie,Crist,2007-07-31,67,2
10586,Kyong,Bednar,1998-03-16,67,2
10587,Elden,Herman,1985-04-14,67,1
10588,Shaunte,Macejkovic,1991-06-07,67,2
10589,Lana,Effertz,1997-01-29,67,5
10590,Julian,Predovic,1989-08-26,67,6
10591,Devora,O'Keefe,1991-06-27,67,2
10592,Philip,Altenwerth,1988-09-06,67,5
10593,Troy,Schaefer,2004-05-04,67,3
10594,Everette,Pfannerstill,2000-02-27,67,4
10595,Ollie,Renner,1985-07-30,67,5
10596,Monte,Beer,1985-01-02,67,4
10597,Jenee,Smitham,1998-01-05,67,3
10598,Marissa,Collier,1993-05-25,67,4
10599,Marcie,Rau,2001-02-04,67,2
10600,Giuseppe,Heidenreich,1994-08-16,67,1
10601,Simon,Kozey,1995-09-05,67,2
10602,Jospeh,Collier,1989-08-14,67,4
10603,Mervin,Barrows,2000-03-02,67,3
10604,Hilton,Fay,2005-06-07,67,5
10605,Basil,Cormier,1986-12-21,67,3
10606,Carey,Smitham,1993-05-23,67,5
10607,Darrell,Langosh,1996-02-28,67,5
10608,Guy,O'Kon,2004-10-06,67,3
10609,Joey,Keebler,1996-10-22,67,2
10610,Michal,Kling,1994-08-20,67,1
10611,Milan,Gislason,1995-01-01,67,4
10612,Arnulfo,Daugherty,1984-12-03,67,6
10613,Moses,Cruickshank,2003-11-05,67,4
10614,Maximo,Muller,2006-06-30,67,4
10615,Heath,O'Keefe,1988-10-20,67,5
10616,Cecil,Kerluke,1989-03-21,67,3
10617,Jon,Von,2003-12-17,67,5
10618,Zachary,Luettgen,2007-09-28,67,2
10619,Savannah,Anderson,1999-10-21,67,4
10620,Macie,Satterfield,2000-10-23,67,1
10621,Rayford,Rohan,1989-08-15,67,5
10622,Chong,Hoeger,1997-05-18,67,4
10623,Bertram,Reilly,1991-09-19,67,4
10624,Carroll,O'Kon,1987-02-06,67,5
10625,Stan,Thiel,2007-01-12,67,2
10626,Cristobal,Heidenreich,1993-12-23,67,3
10627,Jarvis,Quigley,2003-12-31,67,3
10628,Maribeth,Murphy,2001-10-16,67,2
10629,Napoleon,Stokes,1989-10-20,67,2
10630,Christena,Bosco,2008-01-28,67,5
10631,Abel,Macejkovic,2008-06-10,67,3
10632,Krystin,Gutmann,1996-01-25,67,6
10633,Kip,Howe,1984-11-23,67,2
10634,Socorro,Langosh,1984-09-22,67,5
10635,Delisa,Rogahn,1986-09-21,67,3
10636,Woodrow,Casper,2005-05-04,67,4
10637,Bernardo,Farrell,1990-11-20,67,1
10638,Shelba,Schmeler,1988-01-06,67,1
10639,Isaac,Olson,2002-07-01,67,4
10640,Freeman,Huels,2001-10-06,67,3
10641,Felton,Runolfsson,2005-11-10,67,2
10642,Wiley,Funk,1985-02-14,67,2
10643,Laraine,Gleichner,1998-10-13,67,4
10644,Elwood,Satterfield,2000-01-29,67,1
10645,Lyman,Kutch,1985-04-22,67,3
10646,Mellie,Ledner,1991-08-10,67,5
10647,Cody,Schroeder,1997-04-23,67,4
10648,Lyman,Borer,1995-03-24,67,6
10649,Joesph,Kuphal,2000-07-26,67,4
10650,Deadra,Wiegand,1992-12-06,67,3
10651,Morton,Ratke,2001-08-21,67,4
10652,Aurelia,Blanda,1995-02-03,67,4
10653,Albert,Farrell,2000-08-22,67,5
10654,Brendan,Hessel,1984-03-13,67,2
10655,Ava,Stroman,2005-06-14,67,3
10656,Asa,Boehm,1991-11-14,67,3
10657,Jimmie,Kassulke,1985-02-13,67,2
10658,Sammie,Schumm,1984-06-30,67,1
10659,Hershel,Williamson,1989-07-02,67,2
10660,Miguel,Effertz,1995-12-07,67,2
10661,Tifany,Cremin,1992-10-08,67,3
10662,Patty,Zboncak,2006-01-25,67,1
10663,Kathline,Walter,2004-08-06,67,1
10664,Thurman,Armstrong,2008-07-22,67,3
10665,Sherie,Wuckert,1988-11-21,67,4
10666,Sybil,Murphy,1995-05-12,67,5
10667,Mark,Graham,1987-07-01,67,1
10668,Colin,Hills,2003-06-28,67,5
10669,Rufus,Schuster,1990-01-02,67,4
10670,Trina,Veum,1995-04-30,67,4
10671,Yi,Quitzon,1991-06-15,67,3
10672,Tony,Hansen,2008-07-21,67,5
10673,Hans,Wolf,1986-08-13,67,3
10674,Chantelle,Bailey,2004-11-03,67,2
10675,Kory,Feeney,2000-10-20,67,4
10676,Susan,Blick,2002-05-31,67,3
10677,Leda,Rau,1988-03-21,67,2
10678,Shelton,Bahringer,2002-06-30,67,3
10679,Marisela,Wyman,1991-10-17,67,6
10680,Columbus,Lynch,1994-04-22,67,3
10681,Gaylord,Collins,1997-10-31,67,2
10682,Lynette,Larson,2001-06-27,67,3
10683,Chun,Schaefer,2002-08-24,67,5
10684,Rene,Cruickshank,1992-05-05,67,1
10685,Jose,Ratke,2008-02-04,67,6
10686,Verline,Wintheiser,1999-01-29,67,5
10687,Jackie,Yost,1986-02-07,67,1
10688,George,Murazik,2004-07-18,67,5
10689,Russell,Lakin,1989-01-25,67,5
10690,Shirlene,Zemlak,2000-07-04,67,4
10691,Pat,Roberts,1987-08-21,67,5
10692,Anthony,Crona,1995-10-24,67,4
10693,Harry,Hessel,2006-12-04,67,5
10694,Solomon,Hoppe,1988-08-13,67,2
10695,Bertram,Lynch,2008-06-20,67,2
10696,Analisa,Monahan,1989-04-08,67,4
10697,Ernie,Rowe,2003-12-11,67,2
10698,Walton,Wolf,2005-09-20,67,5
10699,Cristopher,Olson,1994-07-30,67,5
10700,Hermina,Miller,1988-10-11,67,4
10701,Waldo,Hackett,1987-08-20,67,3
10702,Raven,Bosco,1985-02-04,67,4
10703,Sindy,Bergstrom,1987-05-24,67,3
10704,Jamison,Nolan,1994-07-03,67,3
10705,Magdalena,Cassin,1989-10-29,67,3
10706,Jonah,Donnelly,2007-07-30,67,4
10707,Rocky,Hahn,1988-04-26,67,5
10708,Byron,Stehr,1987-10-26,67,3
10709,Donald,Mante,2002-05-29,67,2
10710,Morgan,Ortiz,1985-03-22,67,3
10711,Adam,Lemke,1991-08-20,67,5
10712,Sixta,Bartell,2006-07-11,67,5
10713,Devon,Kiehn,2006-09-06,67,1
10714,Elsa,Dicki,1992-05-04,67,5
10715,Rashad,Pacocha,1993-01-25,67,6
10716,Dexter,Schoen,1998-02-13,67,5
10717,Domenica,Bailey,1990-09-11,67,1
10718,Joan,Feeney,2004-12-18,67,3
10719,Madaline,Heller,2003-10-28,67,3
10720,Jaclyn,Wolff,1997-02-16,67,6
10721,Lenny,Wyman,1995-02-22,68,5
10722,Leandro,Herman,1999-12-03,68,6
10723,Darron,Ledner,2006-05-01,68,4
10724,Mario,Bauch,1989-11-06,68,5
10725,Jules,Swift,2007-12-20,68,2
10726,Bettie,Russel,2004-10-31,68,2
10727,Lavern,Hahn,1989-07-06,68,1
10728,Wilfred,Terry,1992-06-20,68,3
10729,Herschel,Stanton,1991-06-14,68,5
10730,Maryanne,Boyer,1996-04-22,68,5
10731,Jonathan,Corkery,1998-07-28,68,1
10732,Tatum,Williamson,1987-12-01,68,3
10733,Ethelyn,VonRueden,1997-09-09,68,1
10734,Melvin,Orn,1999-09-15,68,5
10735,William,Hane,2005-12-28,68,4
10736,Merlin,Emmerich,1999-05-29,68,5
10737,Rosaria,Block,1988-02-27,68,1
10738,Margarito,Murazik,2008-07-26,68,3
10739,Providencia,Reynolds,1989-03-14,68,5
10740,Thurman,Blick,2008-07-22,68,5
10741,Floyd,Langworth,1995-12-09,68,4
10742,Dominick,Turner,1985-01-31,68,5
10743,Verlie,Monahan,1991-10-20,68,2
10744,Dominic,Farrell,1998-11-04,68,1
10745,Malik,Lowe,1990-05-13,68,2
10746,Scarlett,Frami,1993-02-07,68,3
10747,Tyrell,Mertz,2005-02-13,68,1
10748,Andre,Adams,1997-09-26,68,1
10749,Howard,Pagac,1986-05-05,68,2
10750,Alberto,Effertz,2002-11-10,68,2
10751,Archie,Douglas,2004-06-06,68,4
10752,Lawana,Durgan,1986-09-08,68,2
10753,Federico,Zulauf,1994-05-04,68,4
10754,Floretta,Moen,2008-04-25,68,5
10755,Tabitha,Larson,2004-06-30,68,6
10756,Martha,Bogisich,1991-11-12,68,3
10757,Tam,Grimes,1992-06-29,68,4
10758,Racquel,Beahan,1986-06-19,68,4
10759,Maira,Donnelly,1990-07-17,68,4
10760,Scot,O'Reilly,1984-08-31,68,5
10761,Isaac,Rohan,1995-05-03,68,4
10762,Buford,Nolan,1990-01-31,68,5
10763,Evalyn,O'Kon,1996-04-19,68,4
10764,Libby,Romaguera,2000-04-05,68,3
10765,Tiana,Jaskolski,1988-01-11,68,3
10766,Dreama,Barton,1996-05-22,68,2
10767,Hilaria,Hills,2003-06-29,68,4
10768,Malcolm,Block,1983-01-20,68,5
10769,Richard,Spinka,1997-11-12,68,2
10770,Lessie,Dooley,2003-09-22,68,4
10771,Karleen,Lehner,1998-07-10,68,5
10772,Joseph,Sanford,2006-01-21,68,5
10773,Andreas,Barrows,1987-09-11,68,4
10774,Frank,Larson,2006-11-12,68,5
10775,Bari,Borer,2005-05-21,68,5
10776,Johnathan,Toy,1985-07-09,68,2
10777,Rosalinda,Grimes,1984-03-06,68,4
10778,Efrain,Breitenberg,1999-07-05,68,3
10779,Lyndsey,Lemke,2007-02-15,68,4
10780,Beryl,Nolan,2006-01-10,68,4
10781,Forrest,Maggio,1987-08-21,68,5
10782,Lai,Harber,1985-03-17,68,1
10783,Myron,Braun,2004-03-31,68,5
10784,Jerald,Nikolaus,2002-02-21,68,4
10785,Nieves,Kassulke,1989-06-20,68,3
10786,Hannelore,Upton,1983-12-20,68,2
10787,Theodore,Kozey,2003-06-11,68,5
10788,Dessie,Fahey,1987-02-22,68,2
10789,Reba,Cormier,2000-01-25,68,2
10790,Julian,Sporer,1992-01-07,68,2
10791,Jimmie,Koepp,1983-07-27,68,4
10792,Faith,Johnston,1997-10-28,68,6
10793,Terrie,Krajcik,2008-07-16,68,5
10794,Eric,Durgan,2006-08-17,68,4
10795,Ivonne,Koelpin,1984-11-06,68,5
10796,Chas,Larson,2008-05-02,68,2
10797,Milford,Goldner,2008-04-06,68,6
10798,Merideth,Wiza,1991-06-25,68,1
10799,Ismael,Moen,1984-06-22,68,4
10800,Dorsey,Stracke,2008-02-18,68,1
10801,Venus,Romaguera,1985-05-20,68,1
10802,Owen,Schultz,1992-04-30,68,4
10803,Damion,Hamill,2007-04-05,68,2
10804,Brendan,Gusikowski,2003-04-03,68,6
10805,Clemente,Powlowski,2002-03-21,68,3
10806,Avelina,Schaefer,1983-09-18,68,4
10807,Sheri,Bauch,2005-09-04,68,5
10808,Neal,Moore,1992-02-07,68,5
10809,Desmond,Leuschke,2007-01-01,68,5
10810,Jinny,Schuster,1997-02-09,68,5
10811,Jenny,Kerluke,2004-08-11,68,1
10812,Marge,Collier,1988-01-28,68,2
10813,Eleonora,Pouros,1984-03-05,68,1
10814,Rhiannon,Simonis,1986-02-12,68,6
10815,Valentine,Bernhard,1991-11-02,68,4
10816,Evan,Williamson,1987-09-22,68,4
10817,Jordon,Murray,2007-11-22,68,5
10818,Ivelisse,Tillman,1993-02-27,68,6
10819,Christeen,Murazik,2008-10-21,68,3
10820,Olga,Kub,1984-07-16,68,1
10821,Marshall,Wunsch,1983-11-02,68,2
10822,Cole,Rau,2002-06-16,68,5
10823,Ignacio,Wisoky,2006-02-12,68,4
10824,Niesha,Wintheiser,1987-05-01,68,5
10825,Martha,Schmidt,2000-07-28,68,3
10826,Laila,Bruen,2006-07-24,68,4
10827,Adan,Kunde,1988-04-28,68,3
10828,Dessie,Reinger,1999-02-05,68,2
10829,Lesia,Hagenes,1983-11-10,68,4
10830,Lou,O'Hara,1995-02-23,68,3
10831,Amina,Klein,1991-08-13,68,3
10832,Blanch,Stark,1997-08-29,68,2
10833,Meghan,Sporer,1992-11-12,68,4
10834,Theodore,Lubowitz,2002-09-17,68,3
10835,Cornell,Pouros,1993-05-11,68,4
10836,Dwayne,Rice,2007-05-16,68,2
10837,Marina,Feest,2007-06-13,68,2
10838,Cameron,Schowalter,1993-03-29,68,2
10839,Francisco,Lubowitz,1998-12-26,68,2
10840,Ray,Quigley,2000-01-14,68,2
10841,Marcelo,Kutch,1986-08-18,68,3
10842,Sarina,Bartell,1984-02-14,68,1
10843,Juan,Durgan,2002-07-21,68,1
10844,Pete,Reichel,1998-07-01,68,3
10845,Jimmie,O'Kon,1985-08-01,68,4
10846,Zaida,Berge,1991-11-06,68,4
10847,Cristobal,Rolfson,1984-06-23,68,6
10848,Jeanne,Cronin,1993-12-14,68,5
10849,Valeri,Moore,1983-09-29,68,3
10850,Paul,Zboncak,2008-08-16,68,2
10851,Jeniffer,Padberg,1988-10-17,68,3
10852,Rogelio,Ruecker,1983-03-23,68,5
10853,Donald,Moen,1993-02-17,68,2
10854,Phylis,Heller,1992-05-31,68,4
10855,Mariella,Willms,1997-03-26,68,3
10856,Samuel,Kerluke,2000-07-04,68,4
10857,Sean,Bradtke,1983-11-30,68,3
10858,Chanda,O'Reilly,1990-01-25,68,6
10859,Glenna,Runte,1983-07-18,68,1
10860,Columbus,Kuhn,2003-03-07,68,5
10861,Loren,Walker,1998-12-09,68,1
10862,Samuel,Conroy,2003-07-20,68,5
10863,Shaun,King,1985-04-23,68,5
10864,Georgene,Kub,2006-04-17,68,4
10865,Royal,Hyatt,2008-01-08,68,1
10866,Ladonna,Robel,1998-12-14,68,5
10867,Tuyet,Wehner,1995-04-14,68,3
10868,Sharda,Lebsack,1986-02-26,68,6
10869,Casey,Maggio,1992-06-28,68,3
10870,Kaylene,Adams,2005-04-12,68,1
10871,Donny,Dickens,1999-05-13,68,2
10872,Gidget,Von,2006-01-26,68,2
10873,Matthew,Wisoky,1998-08-17,68,2
10874,Demarcus,Swift,1986-10-09,68,6
10875,Ashely,Collier,1984-11-13,68,6
10876,Wally,Lemke,2004-07-19,68,5
10877,Fernando,Fadel,2001-02-25,68,2
10878,Minh,Towne,1990-12-22,68,2
10879,Stephnie,Cruickshank,1995-08-29,68,6
10880,Nga,Ankunding,2003-07-21,68,3
